Drug	side_effect_name
Temsirolimus	Leukopenia
Temsirolimus	Lung disorder
Temsirolimus	Pleural effusion
Temsirolimus	Lymphopenia
Temsirolimus	Infestation
Temsirolimus	Infestation NOS
Temsirolimus	Influenza
Temsirolimus	Insomnia
Temsirolimus	Interstitial lung disease
Temsirolimus	Rash
Temsirolimus	Lymphocyte count decreased
Thalidomide	Toxic epidermal necrolysis
Thalidomide	Gastric ulcer
Thalidomide	Galactorrhoea
Thalidomide	Arrhythmia
Thalidomide	Nervousness
Thalidomide	Toothache
Thalidomide	Gastroenteritis
Thalidomide	Amenorrhoea
Thalidomide	Blood disorder
Thalidomide	Aspartate aminotransferase increased
Thalidomide	Blood urea increased
Thalidomide	Amyloidosis
Thalidomide	Fungal skin infection
Thalidomide	Amblyopia
Thalidomide	Aplastic anaemia
Thalidomide	Apnoea
Thalidomide	Arterial thromboembolism
Thalidomide	Arterial thrombosis
Thalidomide	Rash
Thalidomide	Ataxia
Thalidomide	Pruritus
Thalidomide	Avitaminosis
Thalidomide	Aphthous stomatitis
Thalidomide	Back pain
Thalidomide	Benign neoplasm of skin
Thalidomide	Neuralgia
Thalidomide	Neuritis
Thalidomide	Rales
Thalidomide	Rash maculo-papular
Thalidomide	Autoimmune disorder
Thalidomide	Blood creatinine increased
Thalidomide	Atrioventricular block
Thalidomide	Alopecia
Thalidomide	Haematuria
Thalidomide	Gait disturbance
Thalidomide	Amnesia
Thalidomide	Anaemia
Thalidomide	Anaemia macrocytic
Thalidomide	Retinitis
Thalidomide	Gastrointestinal pain
Thalidomide	Angina pectoris
Thalidomide	Feeling abnormal
Thalidomide	Blood lactate dehydrogenase increased
Thalidomide	Altered state of consciousness
Thalidomide	Blood phosphorus decreased
Thalidomide	Vasodilation
Thalidomide	Vasodilation procedure
Thalidomide	Venous thrombosis
Thalidomide	Vesiculobullous rash
Thalidomide	Viral infection
Thalidomide	Arthralgia
Thalidomide	Arthritis
Thalidomide	Arthropathy
Thalidomide	Ascites
Thalidomide	Blood alkaline phosphatase increased
Thalidomide	Asthenia
Thalidomide	Rash pustular
Thalidomide	Anxiety depression
Thalidomide	Atrial fibrillation
Thalidomide	Polyneuropathy
Thalidomide	Nervous system disorder
Thalidomide	Myocardial ischaemia
Thalidomide	Myocardial infarction
Thalidomide	Neuropathy
Thalidomide	Gastrointestinal disorder
Thalidomide	Gastrointestinal haemorrhage
Thalidomide	Neutropenia
Thalidomide	Nuchal rigidity
Thalidomide	Blood creatinine decreased
Thalidomide	Weight increased
Thalidomide	Gingival disorder
Thalidomide	Grand mal convulsion
Thalidomide	Gynaecomastia
Thalidomide	Renal failure acute
Thalidomide	Tooth disorder
Thalidomide	Eczema
Thalidomide	Transient ischaemic attack
Thalidomide	Tremor
Thalidomide	Tumour lysis syndrome
Thalidomide	Anaemia megaloblastic
Thalidomide	Bone pain
Thalidomide	Platelet count decreased
Thalidomide	Circumoral paresthesia
Thalidomide	Anorexia
Thalidomide	Anxiety
Thalidomide	Vascular purpura
Thalidomide	Epistaxis
Thalidomide	Erectile dysfunction
Thalidomide	Vertigo
Thalidomide	Euphoric mood
Thalidomide	Vision blurred
Thalidomide	Visual disturbance
Thalidomide	Visual impairment
Thalidomide	Vomiting
Thalidomide	Raised liver function tests
Thalidomide	Mood swings
Thalidomide	Multiple congenital abnormalities
Thalidomide	White blood cell count decreased
Thalidomide	Flatulence
Thalidomide	White blood cell count low
Thalidomide	Proteinuria
Thalidomide	Protein urine present
Thalidomide	Hypertension
Thalidomide	Myelodysplastic syndrome
Thalidomide	Psoriasis
Thalidomide	Neuropathy peripheral
Thalidomide	Pulmonary embolism
Thalidomide	Pulmonary oedema
Thalidomide	Purpura
Thalidomide	Numbness
Thalidomide	Colitis
Thalidomide	Complex regional pain syndrome
Thalidomide	Renal failure
Thalidomide	Dysphagia
Thalidomide	Oliguria
Thalidomide	Hangover
Thalidomide	Toxic skin eruption
Thalidomide	Embolism
Thalidomide	Embolism arterial
Thalidomide	Embolism venous
Thalidomide	Unspecified disorder of skin and subcutaneous tissue
Thalidomide	Upper respiratory tract infection
Thalidomide	Angioedema
Thalidomide	Angiopathy
Thalidomide	Urticaria
Thalidomide	Bronchitis
Thalidomide	Bronchopneumonia
Thalidomide	Bronchopneumopathy
Thalidomide	Eructation
Thalidomide	Erythema multiforme
Thalidomide	Eye disorder
Thalidomide	Eye pain
Thalidomide	Face oedema
Thalidomide	Fatigue
Thalidomide	Weight decreased
Thalidomide	Phosphorus low
Thalidomide	Photosensitivity
Thalidomide	Muscle spasms
Thalidomide	Pneumocystis jirovecii pneumonia
Thalidomide	Pneumonia
Thalidomide	Footdrop
Thalidomide	Myxoedema
Thalidomide	Nail disorder
Thalidomide	Nausea
Thalidomide	Myasthenia
Thalidomide	Psychotic disorder
Thalidomide	Acute myeloid leukaemia
Thalidomide	Affect lability
Thalidomide	Agitation
Thalidomide	Pyuria
Thalidomide	Gastrointestinal perforation
Thalidomide	Oedema
Thalidomide	Oedema peripheral
Thalidomide	Oesophagitis
Thalidomide	Conjunctivitis
Thalidomide	Consciousness abnormal
Thalidomide	Headache
Thalidomide	Hearing impaired
Thalidomide	Blood uric acid increased
Thalidomide	Body temperature increased
Thalidomide	Bone disorder
Thalidomide	Hernia
Thalidomide	Bone tenderness
Thalidomide	Bradycardia
Thalidomide	Breast disorder
Thalidomide	Skin discolouration
Thalidomide	Skin disorder
Thalidomide	Skin exfoliation
Thalidomide	Skin necrosis
Thalidomide	Skin ulcer
Thalidomide	Erythema nodosum
Thalidomide	Erythroleukaemia
Thalidomide	Microcytic anaemia
Thalidomide	Migraine
Thalidomide	Febrile neutropenia
Thalidomide	Stupor
Thalidomide	Suicide attempt
Thalidomide	Pleural effusion
Thalidomide	Abdominal distension
Thalidomide	Abdominal pain
Thalidomide	Pollakiuria
Thalidomide	Posterior reversible encephalopathy syndrome
Thalidomide	Hypersensitivity
Thalidomide	Acne
Thalidomide	Acquired immunodeficiency syndrome
Thalidomide	Cerebrovascular accident
Thalidomide	Chest pain
Thalidomide	Chills
Thalidomide	Cholangitis
Thalidomide	Agranulocytosis
Thalidomide	Hyperuricaemia
Thalidomide	Hypoaesthesia
Thalidomide	Hypoalgesia
Thalidomide	Confusional state
Thalidomide	Dyspepsia
Thalidomide	Dyspnoea
Thalidomide	Liver function test abnormal
Thalidomide	Loss of consciousness
Thalidomide	Electrolyte imbalance
Thalidomide	Lymphadenopathy
Thalidomide	Lymphoedema
Thalidomide	Emphysema
Thalidomide	Endocrine disorder
Thalidomide	Urethral disorder
Thalidomide	Urinary tract disorder
Thalidomide	Enlargement abdomen
Thalidomide	Enuresis
Thalidomide	Eosinophilia
Thalidomide	Mental disability
Thalidomide	Mental disorder
Thalidomide	Somnolence
Thalidomide	Spleen palpable
Thalidomide	Status epilepticus
Thalidomide	Stevens-Johnson syndrome
Thalidomide	Mood alteration NOS
Thalidomide	Phosphatase alkaline increased
Thalidomide	Cardiac disorder
Thalidomide	Cardiac failure
Thalidomide	Photosensitivity reaction
Thalidomide	Muscular weakness
Thalidomide	Foetor hepaticus
Thalidomide	Neck stiffness
Thalidomide	Neck pain
Thalidomide	Musculoskeletal stiffness
Thalidomide	Myalgia
Thalidomide	Acute coronary syndrome
Thalidomide	Acute leukaemia
Thalidomide	Thrombocytopenia
Thalidomide	Thromboembolic event
Thalidomide	Cholestasis
Thalidomide	Chronic myeloid leukaemia
Thalidomide	Nystagmus
Thalidomide	Albuminuria
Thalidomide	Tinnitus
Thalidomide	Tongue discolouration
Thalidomide	Hypocalcaemia
Thalidomide	Oral candidiasis
Thalidomide	Orchitis
Thalidomide	Orchitis noninfective
Thalidomide	Hepatitis
Thalidomide	Hepatocellular injury
Thalidomide	Hepatomegaly
Thalidomide	Palpitations
Thalidomide	Pancreatitis
Thalidomide	Herpes simplex
Thalidomide	Hodgkin's disease
Thalidomide	Hodgkin's disease lymphocyte depletion type stage unspecified
Thalidomide	Hodgkin's disease lymphocyte predominance type stage unspecified
Thalidomide	Hormone level abnormal
Thalidomide	Bronchospasm
Thalidomide	Mental state abnormal
Thalidomide	Mental status changes
Thalidomide	Metrorrhagia
Thalidomide	Depressed level of consciousness
Thalidomide	Depression
Thalidomide	Dermatitis
Thalidomide	Stomatitis
Thalidomide	Dermatitis exfoliative
Thalidomide	Sweating
Thalidomide	Causalgia
Thalidomide	Cellulitis
Thalidomide	Cerebral ischaemia
Thalidomide	Hyperlipidaemia
Thalidomide	Disability
Thalidomide	Discomfort
Thalidomide	Disease progression
Thalidomide	Teratogenicity
Thalidomide	Thinking abnormal
Thalidomide	Dizziness
Thalidomide	Thromboembolism
Thalidomide	Thrombophlebitis
Thalidomide	Alanine aminotransferase increased
Thalidomide	Thrombosis
Thalidomide	Tingling sensation
Thalidomide	Dysgeusia
Thalidomide	Lipase increased
Thalidomide	Hypochromic anaemia
Thalidomide	Hypoglycaemia
Thalidomide	Rhinitis
Thalidomide	Seborrhoeic dermatitis
Thalidomide	Sensory loss
Thalidomide	Sepsis
Thalidomide	Septic shock
Thalidomide	Serum creatinine increased
Thalidomide	Sexual dysfunction
Thalidomide	Shock
Thalidomide	Sick sinus syndrome
Thalidomide	Sinus bradycardia
Thalidomide	Sinusitis
Thalidomide	Deep vein thrombosis
Thalidomide	Dehydration
Thalidomide	Dementia
Thalidomide	Demyelination
Thalidomide	Peripheral sensory neuropathy
Thalidomide	Burning sensation
Thalidomide	Candida infection
Thalidomide	Cardiac arrest
Thalidomide	Pharyngitis
Thalidomide	Inner ear disorder
Thalidomide	Syncope
Thalidomide	Tachycardia
Thalidomide	Tension
Thalidomide	Accidental injury
Thalidomide	Intestinal perforation
Thalidomide	Jaundice cholestatic
Thalidomide	Labyrinthine disorder
Thalidomide	Lacrimal disorder
Thalidomide	Disorder periosteal
Thalidomide	Disturbance in sexual arousal
Thalidomide	Drowsiness
Thalidomide	Drug interaction
Thalidomide	Hypertonia
Thalidomide	Leukopenia
Thalidomide	Dry mouth
Thalidomide	Dry skin
Thalidomide	Dyskinesia
Thalidomide	Liver disorder
Thalidomide	Libido decreased
Thalidomide	Pericarditis
Thalidomide	Lung disorder
Thalidomide	Orthostatic hypotension
Thalidomide	Osteoarthritis
Thalidomide	Pain
Thalidomide	Lymphopenia
Thalidomide	Malaise
Thalidomide	Malnutrition
Thalidomide	Meningitis
Thalidomide	Menopause
Thalidomide	Menstrual disorder
Thalidomide	Parkinsonism
Thalidomide	Parotid gland enlargement
Thalidomide	Immune system disorder
Thalidomide	Periodontitis
Thalidomide	Infection
Thalidomide	Infestation
Thalidomide	Infestation NOS
Thalidomide	Influenza
Thalidomide	Dermatitis bullous
Thalidomide	Petechiae
Thalidomide	Cardiac failure congestive
Thalidomide	Hyperhidrosis
Thalidomide	Hyperkalaemia
Thalidomide	Musculoskeletal discomfort
Thalidomide	Lightheadedness
Thalidomide	Ichthyosis acquired
Thalidomide	Inappropriate antidiuretic hormone secretion
Thalidomide	Constipation
Thalidomide	Convulsion
Thalidomide	Lacrimal structural disorder
Thalidomide	Diverticular perforation
Thalidomide	Leukaemia
Thalidomide	Dry eye
Thalidomide	Pancytopenia
Thalidomide	Paraesthesia
Thalidomide	Paraesthesia oral
Thalidomide	Dysaesthesia
Thalidomide	Decreased appetite
Thalidomide	Diplopia
Thalidomide	Ill-defined disorder
Thalidomide	Increased appetite
Thalidomide	Hyperaesthesia
Thalidomide	Coordination abnormal
Thalidomide	Cough
Thalidomide	Pain in arm
Thalidomide	Pain in extremity
Thalidomide	Injury
Thalidomide	Insomnia
Thalidomide	Diabetes mellitus
Thalidomide	Parkinson's disease
Thalidomide	Hyperkinesia
Thalidomide	Ichthyosis
Thalidomide	Intestinal obstruction
Thalidomide	Peritonitis
Thalidomide	Hostility
Thalidomide	Hyperbilirubinaemia
Thalidomide	Peripheral vascular disorder
Thalidomide	Creatinine low
Thalidomide	Peroneal nerve palsy
Thalidomide	Leukocytosis
Thalidomide	Creatinine increased
Thalidomide	Hypomagnesaemia
Thalidomide	Diarrhoea
Thalidomide	Deafness
Thalidomide	Hypovitaminosis
Thalidomide	Hyperglycaemia
Thalidomide	Lactic dehydrogenase activity increased
Thalidomide	Lethargy
Thalidomide	Hypokalaemia
Thalidomide	Hypercholesterolaemia
Thalidomide	Hypotension
Thalidomide	Cyanosis
Thalidomide	Cramps of lower extremities
Thalidomide	Mediastinal disorder
Thalidomide	Hyporeflexia
Thalidomide	Hyponatraemia
Thalidomide	Interstitial lung disease
Thalidomide	Hypercalcaemia
Thalidomide	Hypoproteinaemia
Thalidomide	Cramp muscle
Thalidomide	Hypothyroidism
Theophylline	Convulsions generalised
Theophylline	Cardiac flutter
Theophylline	Decreased appetite
Theophylline	Dermatitis
Theophylline	Ventricular extrasystoles
Theophylline	Vomiting
Theophylline	Convulsion
Theophylline	Cardio-respiratory arrest
Theophylline	Brain injury
Theophylline	Venous thrombosis
Theophylline	Coma
Theophylline	Hyperglycaemia
Theophylline	Infection
Theophylline	Dermatitis contact
Theophylline	Hypercalcaemia
Theophylline	Body temperature increased
Theophylline	Hypoxic-ischaemic encephalopathy
Theophylline	Diarrhoea
Theophylline	Ventricular arrhythmia
Theophylline	Agitation
Theophylline	Atrial tachycardia
Theophylline	Hypokalaemia
Theophylline	Irritability
Theophylline	Hypotension
Theophylline	Epigastric pain
Theophylline	Extrasystoles
Theophylline	Epigastric discomfort
Theophylline	Nervous system disorder
Theophylline	Atrial fibrillation
Theophylline	Abdominal pain upper
Theophylline	Hyperuricaemia
Theophylline	Hypersensitivity
Theophylline	Tremor muscle
Theophylline	Blood uric acid increased
Theophylline	Persistent vomiting
Theophylline	Phlebitis
Theophylline	Diuresis
Theophylline	Haematuria
Theophylline	Abdominal pain
Theophylline	Nervousness
Theophylline	Arrhythmia
Theophylline	Anorexia
Theophylline	Inappropriate antidiuretic hormone secretion
Theophylline	Urticaria
Theophylline	Disorientation
Theophylline	Headache
Theophylline	Peptic ulcer
Theophylline	Haematemesis
Theophylline	Palpitations
Theophylline	Extravasation
Theophylline	Dermatitis exfoliative
Theophylline	Dizziness
Theophylline	Nausea
Theophylline	Gastric irritation
Theophylline	Flushing
Theophylline	Tension
Theophylline	Acute overdose
Theophylline	Urinary retention
Theophylline	Anaphylactoid reaction
Theophylline	Tachypnoea
Theophylline	Haemodynamic instability
Theophylline	Gastrooesophageal reflux disease
Theophylline	Overdose
Theophylline	Multifocal atrial tachycardia
Theophylline	Intoxication
Theophylline	Anaphylactic shock
Theophylline	Rash
Theophylline	Pruritus
Theophylline	Gastrointestinal pain
Theophylline	Supraventricular tachycardia
Theophylline	Status epilepticus
Theophylline	Rhabdomyolysis
Theophylline	Tremor
Theophylline	Shock
Theophylline	Sinus tachycardia
Theophylline	Respiratory depression
Theophylline	Poisoning
Theophylline	Alopecia
Theophylline	Fluid overload
Theophylline	Polyuria
Theophylline	Pulmonary function test decreased
Theophylline	Anxiety
Theophylline	Respiratory arrest
Theophylline	Tachycardia
Theophylline	Insomnia
Theophylline	Albuminuria
Topotecan	Feeling abnormal
Topotecan	Epistaxis
Topotecan	Extravasation
Topotecan	Febrile neutropenia
Topotecan	Pleural effusion
Topotecan	Pelvic pain
Topotecan	Body temperature increased
Topotecan	Alanine aminotransferase increased
Topotecan	Neuropathy peripheral
Topotecan	Hepatobiliary disease
Topotecan	Fatigue
Topotecan	Hepatic pain
Topotecan	Gastrointestinal disorder
Topotecan	Acute leukaemia
Topotecan	Hypersensitivity
Topotecan	Decreased appetite
Topotecan	Gastrointestinal pain
Topotecan	Rhinitis
Topotecan	Discomfort
Topotecan	Hypoaesthesia
Topotecan	Dyspareunia
Topotecan	Cramp muscle
Topotecan	Paresis
Topotecan	Hyperbilirubinaemia
Topotecan	Dermatitis
Topotecan	Acute respiratory distress syndrome
Topotecan	Alopecia
Topotecan	Back pain
Topotecan	Blood bilirubin increased
Topotecan	Dyspepsia
Topotecan	Anaphylactic shock
Topotecan	Rigors
Topotecan	Dyspnoea
Topotecan	Skin disorder
Topotecan	Diarrhoea
Topotecan	Abdominal pain
Topotecan	Ear pain
Topotecan	Sweating
Topotecan	Bone pain
Topotecan	Bullous eruption
Topotecan	Cough
Topotecan	Interstitial lung disease
Topotecan	Anaemia
Topotecan	Colitis
Topotecan	Nausea
Topotecan	Sepsis
Topotecan	Dysmenorrhoea
Topotecan	Dermatitis bullous
Topotecan	Pharyngitis
Topotecan	Stomatitis
Topotecan	Malnutrition
Topotecan	Mediastinal disorder
Topotecan	Pleuritic pain
Topotecan	Haemoglobin
Topotecan	Haemorrhage
Topotecan	Chills
Topotecan	Headache
Topotecan	Rash maculo-papular
Topotecan	Constipation
Topotecan	Angiopathy
Topotecan	Anorexia
Topotecan	Hyperhidrosis
Topotecan	Asthenia
Topotecan	Pancytopenia
Topotecan	Pain
Topotecan	Intestinal obstruction
Topotecan	Ill-defined disorder
Topotecan	Immune system disorder
Topotecan	Infection
Topotecan	Anaphylactoid reaction
Topotecan	Lethargy
Topotecan	Heartburn
Topotecan	Neutropenia
Topotecan	Chest pain
Topotecan	Aspartate aminotransferase increased
Topotecan	Dizziness
Topotecan	Malaise
Topotecan	Rash erythematous
Topotecan	Neuropathy
Topotecan	Metastatic carcinoma
Topotecan	Cardiac arrest
Topotecan	Paraesthesia
Topotecan	Neuralgia
Topotecan	Nervous system disorder
Topotecan	Neoplasm
Topotecan	Rash
Topotecan	Pneumonia
Topotecan	Neutropenic colitis
Topotecan	Arthralgia
Topotecan	Lung disorder
Topotecan	Urticaria
Topotecan	Pruritus
Topotecan	Respiratory failure
Topotecan	Infestation
Topotecan	Lung neoplasm malignant
Topotecan	Thrombocytopenia
Topotecan	Angioedema
Topotecan	Leukopenia
Topotecan	Infestation NOS
Topotecan	Musculoskeletal discomfort
Topotecan	Thrombocytopenia aggravated
Topotecan	Metastatic neoplasm
Topotecan	Vomiting
Topotecan	Weight increased
Topotecan	Unspecified disorder of skin and subcutaneous tissue
Topotecan	Tumour pain
Topotecan	Mucosal inflammation
Topotecan	Muscle spasms
Topotecan	Pulmonary embolism
Topotecan	Myelosuppression
Topotecan	Myalgia
Toremifene	Endometrial hyperplasia
Toremifene	Hepatitis toxic
Toremifene	Endometrial hypertrophy
Toremifene	Neuropathy peripheral
Toremifene	Headache
Toremifene	Constipation
Toremifene	Acute coronary syndrome
Toremifene	Asthenia
Toremifene	Musculoskeletal stiffness
Toremifene	Chills
Toremifene	Vaginal discharge
Toremifene	Alopecia
Toremifene	Affect lability
Toremifene	Abnormal vision
Toremifene	Insomnia
Toremifene	Oedema
Toremifene	Anorexia
Toremifene	Dyspnoea
Toremifene	Mood swings
Toremifene	Appetite absent
Toremifene	Myocardial infarction
Toremifene	Paresis
Toremifene	Gastrointestinal disorder
Toremifene	Chest pain
Toremifene	Jaundice
Toremifene	Thrombophlebitis
Toremifene	Arrhythmia
Toremifene	Foetor hepaticus
Toremifene	Angiopathy
Toremifene	Unspecified disorder of skin and subcutaneous tissue
Toremifene	Dry eye
Toremifene	Dizziness
Toremifene	Nervous system disorder
Toremifene	Hot flush
Toremifene	Uterine haemorrhage
Toremifene	Eye disorder
Toremifene	Cataract
Toremifene	Sweating
Toremifene	Thrombocytopenia
Toremifene	Angina pectoris
Toremifene	Fatigue
Toremifene	Embolism
Toremifene	Nausea
Toremifene	Visual impairment
Toremifene	Vision blurred
Toremifene	Cardiac failure
Toremifene	Metabolic disorder
Toremifene	Hypercalcaemia
Toremifene	Ataxia
Toremifene	Back pain
Toremifene	Pulmonary embolism
Toremifene	Glaucoma
Toremifene	Stiffness
Toremifene	Endometrial cancer
Toremifene	Arthritis
Toremifene	Tremor
Toremifene	Dermatitis
Toremifene	Disorder sight
Toremifene	Decreased appetite
Toremifene	Pruritus
Toremifene	Hepatocellular injury
Toremifene	Hepatobiliary disease
Toremifene	Polyp
Toremifene	Thromboembolic event
Toremifene	Diplopia
Toremifene	Skin disorder
Toremifene	Thrombosis
Toremifene	Vaginal haemorrhage
Toremifene	Oestrogenic effect
Toremifene	Vomiting
Toremifene	Vertigo
Toremifene	Skin discolouration
Toremifene	Rigors
Toremifene	Pain
Toremifene	Corneal opacity
Toremifene	Deep vein thrombosis
Toremifene	Hyperhidrosis
Toremifene	Weight increased
Toremifene	Menopausal symptoms
Toremifene	Leukopenia
Toremifene	Rash
Toremifene	Uterine polyp
Toremifene	Coordination abnormal
Toremifene	Keratopathy
Toremifene	Breast disorder
Toremifene	Mediastinal disorder
Toremifene	Cyst
Toremifene	Liver function test abnormal
Toremifene	Leukorrhea
Toremifene	Lethargy
Toremifene	Mental disorder
Toremifene	Liver disorder
Toremifene	Malnutrition
Trifluridine	Pain
Trifluridine	Punctate keratitis
Trifluridine	Intraocular pressure increased
Trifluridine	Eyelid oedema
Trifluridine	Corneal stromal edema
Trifluridine	Hypersensitivity
Trifluridine	Superficial punctate keratopathy
Trifluridine	Stinging
Trifluridine	Vision blurred
Trifluridine	Nausea
Trifluridine	Corneal oedema
Trifluridine	Hyperaemia
Trifluridine	Keratopathy
Trifluridine	Keratitis sicca
Trifluridine	Dry eye
Valproic Acid	Metabolic disorder
Valproic Acid	Developmental delay
Valproic Acid	Abnormal behaviour
Valproic Acid	Discoid lupus erythematosus
Valproic Acid	Body temperature increased
Valproic Acid	Diplopia
Valproic Acid	Mental status changes
Valproic Acid	Vasodilation
Valproic Acid	Diarrhoea
Valproic Acid	Drowsiness
Valproic Acid	Distress gastrointestinal
Valproic Acid	Blister
Valproic Acid	Teratogenicity
Valproic Acid	Disturbance in attention
Valproic Acid	Hyperreflexia
Valproic Acid	Abdominal pain upper
Valproic Acid	Thinking abnormal
Valproic Acid	Block heart
Valproic Acid	Dizziness
Valproic Acid	Cough increased
Valproic Acid	Mental disability
Valproic Acid	Thyroid function abnormal
Valproic Acid	Discomfort
Valproic Acid	Tension
Valproic Acid	Tardive dyskinesia
Valproic Acid	Petit mal status, epileptic
Valproic Acid	Hyperhidrosis
Valproic Acid	Hyperkinesia
Valproic Acid	Systemic lupus erythematosus
Valproic Acid	Erythema multiforme
Valproic Acid	Mental disorder
Valproic Acid	Thrombocytopenia
Valproic Acid	Body temperature decreased
