A,B,ATCsim,STsim,SEsim,integrated_score,integrated_score2,TAG
Taxane,Rifampin,1.00E-50,0.195434937,1.00E-50,0.195434937,0.195434937,N
Taxane,Romidepsin,1.00E-50,0.266618644,1.00E-50,0.266618644,0.266618644,N
Taxane,Sabarubicin,1.00E-50,0.360691362,1.00E-50,0.360691362,0.360691362,N
Taxane,SCH 900776,1.00E-50,0.080082068,1.00E-50,0.080082068,0.080082068,N
Taxane,Sorafenib,1.00E-50,0.163324671,1.00E-50,0.163324671,0.163324671,N
Taxane,Tamoxifen,1.00E-50,0.223858883,1.00E-50,0.223858883,0.223858883,N
Taxane,Temozolomide,1.00E-50,0.394748035,1.00E-50,0.394748035,0.394748035,N
Taxane,Temsirolimus,1.00E-50,0.347803945,1.00E-50,0.347803945,0.347803945,N
Romiplostim,Pertuzumab,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Taxane,Theophylline,1.00E-50,0.347559625,1.00E-50,0.347559625,0.347559625,N
Taxane,Tipifarnib,1.00E-50,0.19751031,1.00E-50,0.19751031,0.19751031,N
Taxane,Topotecan,1.00E-50,0.253158144,1.00E-50,0.253158144,0.253158144,N
Taxane,Toremifene,1.00E-50,0.286202434,1.00E-50,0.286202434,0.286202434,N
Taxane,Trabectedin,1.00E-50,0.266851178,1.00E-50,0.266851178,0.266851178,N
Taxane,Tretinoin,1.00E-50,0.303678103,1.00E-50,0.303678103,0.303678103,N
Taxane,Trichostatin A,1.00E-50,0.233067443,1.00E-50,0.233067443,0.233067443,N
Taxane,Trifluridine,1.00E-50,0.278157304,1.00E-50,0.278157304,0.278157304,N
Taxane,Trimidox,1.00E-50,0.339650042,1.00E-50,0.339650042,0.339650042,N
Taxane,Tubacin,1.00E-50,0.150635468,1.00E-50,0.150635468,0.150635468,N
Taxane,Valproic Acid,1.00E-50,0.444300144,1.00E-50,0.444300144,0.444300144,N
Taxane,Vandetanib,1.00E-50,0.340916566,1.00E-50,0.340916566,0.340916566,N
Taxane,Vinorelbine,1.00E-50,0.227526387,1.00E-50,0.227526387,0.227526387,N
Taxane,Vitamin D2,1.00E-50,0.323464922,1.00E-50,0.323464922,0.323464922,N
Taxane,Vorinostat,1.00E-50,0.08646763,1.00E-50,0.08646763,0.08646763,N
Taxane,Zibotentan,1.00E-50,0.255681057,1.00E-50,0.255681057,0.255681057,N
Taxane,Zoledronic acid,1.00E-50,0.221948563,1.00E-50,0.221948563,0.221948563,N
Temozolomide,Vorinostat,0.082084999,0.131403394,1.00E-50,1,0.202702145,P
Temsirolimus,Aflibercept,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Temsirolimus,Peginterferon alfa-2b,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Romiplostim,Trastuzumab,0.22313016,1.00E-50,1.00E-50,0.22313016,0.22313016,N
Romiplostim,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,Trientine,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Romiplostim,Ibritumomab tiuxetan,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,17-DMAG,1.00E-50,0.411934556,0,0.411934556,0.411934556,N
Temsirolimus,2-Methoxyestradiol,1.00E-50,0.235741364,0,0.235741364,0.235741364,N
Temsirolimus,ABT-737,1.00E-50,0.368508111,1.00E-50,0.368508111,0.368508111,N
Temsirolimus,AEE788,1.00E-50,0.294917889,1.00E-50,0.294917889,0.294917889,N
Temsirolimus,Aminophylline,0.22313016,0.200560913,0.101123596,0.441743717,0.441743717,N
Temsirolimus,Anastrozole,0.082084999,0.440731863,0.200647249,0.589643782,0.589643782,N
Temsirolimus,Arzoxifene,1.00E-50,0.368466694,1.00E-50,0.368466694,0.368466694,N
Temsirolimus,Azacitidine,0.082084999,0.458063613,0.265306122,0.6345254,0.6345254,N
Temsirolimus,Bexarotene,0.082084999,0.293928629,1.00E-50,0.351886497,0.351886497,N
Temsirolimus,Bosutinib,0.082084999,0.438181547,0.28,0.628694858,0.628694858,N
Temsirolimus,Busulfan,0.22313016,0.13189338,1.00E-50,0.325594149,0.325594149,N
Temsirolimus,Canfosfamide,1.00E-50,0.281759065,0.052631579,0.319561219,0.319561219,N
Temsirolimus,Carboplatin,0.135335283,0.304683463,1.00E-50,0.398784323,0.398784323,N
Temsirolimus,Carvedilol,0.22313016,0.486654392,0.23415978,0.694580837,0.694580837,N
Temsirolimus,Celecoxib,0.367879441,0.206562551,0.265734266,0.631730399,0.631730399,N
Temsirolimus,Chlorambucil,0.22313016,0.224246776,1.00E-50,0.397340717,0.397340717,N
Temsirolimus,CI-1040,1.00E-50,0.324643961,1.00E-50,0.324643961,0.324643961,N
Temsirolimus,Clofarabine,0.082084999,0.236950579,0.323943662,0.526480331,0.526480331,N
Temsirolimus,Dacarbazine,0.082084999,0.126018012,0,0.197758822,0.197758822,N
Temsirolimus,Daunorubicin,0.22313016,0.529801674,0.205128205,0.709646927,0.709646927,N
Temsirolimus,Dexamethasone,0.60653066,0.440260307,0.134177215,0.809310837,0.809310837,N
Temsirolimus,Discodermolide,1.00E-50,0.466540628,1.00E-50,0.466540628,0.466540628,N
Temsirolimus,Doxorubicin,0.082084999,0.464014381,0.261101243,0.636469762,0.636469762,N
Temsirolimus,Enalapril,0.22313016,0.384726518,0.183976261,0.609950925,0.609950925,N
Temsirolimus,Epirubicin,0.135335283,0.423129908,0.261101243,0.63143788,0.63143788,N
Temsirolimus,Etodolac,0.135335283,0.326973011,0.217948718,0.544890973,0.544890973,N
Temsirolimus,Fenretinide,1.00E-50,0.278947429,0,0.278947429,0.278947429,N
Temsirolimus,Fluorouracil,0.082084999,0.282611223,0.171974522,0.454743633,0.454743633,N
Temsirolimus,Fulvestrant,0.082084999,0.246214936,0.204166667,0.449354466,0.449354466,N
Temsirolimus,Gefitinib,0.082084999,0.277411927,0.259689922,0.508971254,0.508971254,N
Romiplostim,Teprotumumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Temsirolimus,Irinotecan,0.082084999,0.320251042,0.201277955,0.50163597,0.50163597,N
Temsirolimus,Ketoconazole,0.367879441,0.432835912,0.198529412,0.712659906,0.712659906,N
Temsirolimus,Lansoprazole,0.22313016,0.437263681,0.230314961,0.663514579,0.663514579,N
Temsirolimus,Lenalidomide,0.22313016,0.419497958,0.23415493,0.65462338,0.65462338,N
Temsirolimus,Leucovorin,1.00E-50,0.407652562,0.136563877,0.488545825,0.488545825,N
Temsirolimus,Linifanib,1.00E-50,0.382080045,1.00E-50,0.382080045,0.382080045,N
Temsirolimus,Lomeguatrib,1.00E-50,0.401364376,1.00E-50,0.401364376,0.401364376,N
Temsirolimus,Lonafarnib,1.00E-50,0.325124183,1.00E-50,0.325124183,0.325124183,N
Temsirolimus,Melphalan,0.367879441,0.301645029,1.00E-50,0.558555466,0.558555466,N
Temsirolimus,Methoxsalen,0.22313016,0.39757872,1.00E-50,0.531997077,0.531997077,N
Temsirolimus,Midostaurin,0.22313016,0.151587218,1.00E-50,0.340893698,0.340893698,N
Temsirolimus,Mitoxantrone,0.135335283,0.368148378,0.261744966,0.59666189,0.59666189,N
Temsirolimus,Neratinib,1.00E-50,0.183373916,1.00E-50,0.183373916,0.183373916,N
Temsirolimus,O6-benzylguanine,1.00E-50,0.447636488,1.00E-50,0.447636488,0.447636488,N
Temsirolimus,Octreotide,0.22313016,0.520078449,0.210784314,0.705751524,0.705751524,N
Temsirolimus,Oxaliplatin,0.22313016,0.324947991,1.00E-50,0.475572454,0.475572454,N
Temsirolimus,Paclitaxel,0.22313016,0.387591374,0.247081712,0.641790247,0.641790247,N
Temsirolimus,Pemetrexed,0.082084999,0.406960816,0.251937984,0.592785288,0.592785288,N
Temsirolimus,Plitidepsin,1.00E-50,0.505246991,0,0.505246991,0.505246991,N
Temsirolimus,Pregabalin,0.082084999,0.390169174,0.161073826,0.530391893,0.530391893,N
Temsirolimus,Propranolol,0.22313016,0.458135893,0.139194139,0.637636988,0.637636988,N
Temsirolimus,Rifampin,1.00E-50,0.578612785,0,0.578612785,0.578612785,N
Temsirolimus,Romidepsin,0.22313016,0.345530077,0,0.491562056,0.491562056,N
Temsirolimus,Sabarubicin,1.00E-50,0.553412961,1.00E-50,0.553412961,0.553412961,N
Temsirolimus,SCH 900776,1.00E-50,0.174889137,1.00E-50,0.174889137,0.174889137,N
Temsirolimus,Sorafenib,0.22313016,0.286253637,0.26031746,0.589854891,0.589854891,N
Temsirolimus,Tamoxifen,0.22313016,0.297220684,0.199430199,0.562914463,0.562914463,N
Temsirolimus,Temozolomide,0.22313016,0.4993151,1.00E-50,0.611033002,0.611033002,N
Rosiglitazone,Pertuzumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Temsirolimus,Theophylline,0.22313016,0.439919235,0.104651163,0.610424898,0.610424898,N
Temsirolimus,Tipifarnib,1.00E-50,0.317525102,0,0.317525102,0.317525102,N
Temsirolimus,Topotecan,0.22313016,0.408893591,0.24497992,0.653285159,0.653285159,N
Temsirolimus,Toremifene,0.22313016,0.362524649,0.131782946,0.570028202,0.570028202,N
Temsirolimus,Trabectedin,0.22313016,0.484221505,1.00E-50,0.599307243,0.599307243,N
Temsirolimus,Tretinoin,0.22313016,0.340975466,0.2141527,0.597664819,0.597664819,N
Temsirolimus,Trichostatin A,1.00E-50,0.310923336,1.00E-50,0.310923336,0.310923336,N
Temsirolimus,Trifluridine,0.22313016,0.3694317,0.014218009,0.517095475,0.517095475,N
Temsirolimus,Trimidox,1.00E-50,0.375458412,1.00E-50,0.375458412,0.375458412,N
Temsirolimus,Tubacin,1.00E-50,0.203477801,1.00E-50,0.203477801,0.203477801,N
Temsirolimus,Valproic Acid,1.00E-50,0.347410318,0.209677419,0.484243639,0.484243639,N
Temsirolimus,Vandetanib,0.22313016,0.493537979,0.295384615,0.722765505,0.722765505,N
Temsirolimus,Vinorelbine,0.082084999,0.414505326,0.218120805,0.579791267,0.579791267,N
Temsirolimus,Vitamin D2,1.00E-50,0.409488799,0.040909091,0.433646075,0.433646075,N
Temsirolimus,Vorinostat,0.082084999,0.141860549,0.161572052,0.339571081,0.339571081,N
Temsirolimus,Zibotentan,1.00E-50,0.309581833,1.00E-50,0.309581833,0.309581833,N
Temsirolimus,Zoledronic acid,0.22313016,0.253721383,0.238505747,0.558515064,0.558515064,N
Thalidomide,Aflibercept,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Thalidomide,Aldesleukin,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Thalidomide,Anakinra,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Rosiglitazone,Trastuzumab,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Rosiglitazone,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Interferon alfa-2a,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
SC144,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Peginterferon alfa-2b,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
SC144,Pertuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
SC144,Trastuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Romiplostim,0.082084999,1.00E-50,0,0.082084999,0.082084999,N
Simvastatin,Pertuzumab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Thalidomide,Trientine,0.082084999,1.00E-50,1.00E-50,0.082084999,0.082084999,N
Simvastatin,Trastuzumab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Simvastatin,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Thalidomide,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,L744832,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Thalidomide,17-DMAG,1.00E-50,0.326340382,0,0.326340382,0.326340382,N
Thalidomide,2-Deoxyinosine,1.00E-50,0.38895939,1.00E-50,0.38895939,0.38895939,N
Thalidomide,2-Methoxyestradiol,1.00E-50,0.217310881,0,0.217310881,0.217310881,N
Thalidomide,Abiraterone,0.082084999,0.21253399,0.113475177,0.359196043,0.359196043,N
Thalidomide,ABT-737,1.00E-50,0.35412231,1.00E-50,0.35412231,0.35412231,N
Thalidomide,ABT-751,1.00E-50,0.412262875,1.00E-50,0.412262875,0.412262875,N
Thalidomide,AEE788,1.00E-50,0.277613111,1.00E-50,0.277613111,0.277613111,N
Thalidomide,Afatinib,0.082084999,0.320087495,0.118055556,0.449576808,0.449576808,N
Thalidomide,Aminophylline,0.082084999,0.236228817,0.102449889,0.370748237,0.370748237,N
Thalidomide,Anastrozole,0.082084999,0.452307941,0.222222222,0.608984077,0.608984077,N
Thalidomide,Arsenic trioxide,0.082084999,0.286326959,0,0.34490881,0.34490881,N
Thalidomide,Arzoxifene,1.00E-50,0.406105844,1.00E-50,0.406105844,0.406105844,N
Thalidomide,Axitinib,0.082084999,0.427393169,0,0.4743956,0.4743956,N
Thalidomide,Azacitidine,0.135335283,0.423330277,0.211832061,0.606999003,0.606999003,N
Thalidomide,Bexarotene,0.082084999,0.304004147,1.00E-50,0.361134966,0.361134966,N
Thalidomide,Bortezomib,0.082084999,0.337608376,0.290240811,0.56845278,0.56845278,N
Thalidomide,Bosutinib,0.082084999,0.470629014,0.160356347,0.592002397,0.592002397,N
Thalidomide,Busulfan,0.082084999,0.126941686,1.00E-50,0.198606676,0.198606676,N
Thalidomide,Cabazitaxel,0.082084999,0.442492897,0.228832952,0.605359787,0.605359787,N
Thalidomide,Canfosfamide,1.00E-50,0.298918674,0.029339853,0.319488297,0.319488297,N
Thalidomide,Capecitabine,0.082084999,0.420397533,0.313988095,0.635023968,0.635023968,N
Thalidomide,Carboplatin,0.082084999,0.263516745,1.00E-50,0.323970972,0.323970972,N
Thalidomide,Carmustine,0.082084999,0.188467499,0.204592902,0.407487049,0.407487049,N
Thalidomide,Carvedilol,0.082084999,0.377561524,0.31643002,0.60944529,0.60944529,N
Thalidomide,Cediranib,0.082084999,0.312174776,0,0.368634909,0.368634909,N
Thalidomide,Celecoxib,0.082084999,0.225328607,0.291666667,0.496316568,0.496316568,N
Thalidomide,Chenodeoxycholic acid,0.082084999,0.392589518,0.301652893,0.610635737,0.610635737,N
Thalidomide,Chlorambucil,0.082084999,0.235271568,1.00E-50,0.298044301,0.298044301,N
Thalidomide,CI-1040,1.00E-50,0.337663426,1.00E-50,0.337663426,0.337663426,N
Thalidomide,Cisplatin,0.082084999,0.301301207,1.00E-50,0.358653897,0.358653897,N
Thalidomide,Clofarabine,0.135335283,0.174922255,0.225053079,0.447140765,0.447140765,N
Thalidomide,Cyclophosphamide,0.082084999,0.345907446,1.00E-50,0.399598632,0.399598632,N
Thalidomide,Dacarbazine,0.082084999,0.149527072,0,0.219338141,0.219338141,N
Thalidomide,Dasatinib,0.082084999,0.361582253,0.285981308,0.581575603,0.581575603,N
Thalidomide,Daunorubicin,0.082084999,0.558956916,0.225053079,0.68627044,0.68627044,N
Thalidomide,Decitabine,0.082084999,0.298885211,0.229083665,0.503866168,0.503866168,N
Thalidomide,Dexamethasone,0.22313016,0.323820636,0.169369369,0.563666943,0.563666943,N
Thalidomide,Diphenhydramine,0.082084999,0.427510925,0.103864734,0.529084225,0.529084225,N
Thalidomide,Discodermolide,1.00E-50,0.333141445,1.00E-50,0.333141445,0.333141445,N
Thalidomide,Docetaxel,0.082084999,0.40994437,0.293135436,0.617147369,0.617147369,N
Thalidomide,Doxorubicin,0.082084999,0.328793847,0.38449848,0.620783237,0.620783237,N
Thalidomide,Emodin,1.00E-50,0.431662432,0,0.431662432,0.431662432,N
Thalidomide,Enalapril,0.082084999,0.363077965,0.27388535,0.57548412,0.57548412,N
Thalidomide,Enzastaurin,1.00E-50,0.335757403,1.00E-50,0.335757403,0.335757403,N
Thalidomide,Epirubicin,0.082084999,0.378416595,0.38449848,0.648819002,0.648819002,N
Thalidomide,Erlotinib,0.082084999,0.313647346,0.210526316,0.502621002,0.502621002,N
Thalidomide,Etodolac,0.082084999,0.308331148,0.249462366,0.523488748,0.523488748,N
Thalidomide,Etoposide,0.082084999,0.384070103,0.223451327,0.560961674,0.560961674,N
Thalidomide,Everolimus,0.082084999,0.254468646,0.2765625,0.504926822,0.504926822,N
Thalidomide,Exemestane,0.082084999,0.319627101,0.197278912,0.498681022,0.498681022,N
Thalidomide,Fenretinide,1.00E-50,0.25430399,0,0.25430399,0.25430399,N
Thalidomide,Fludarabine,0.082084999,0.387780092,0.187363834,0.543326236,0.543326236,N
Thalidomide,Fluorouracil,0.082084999,0.294397535,0.190376569,0.475620596,0.475620596,N
Thalidomide,Fotemustine,0.082084999,0.269381726,1.00E-50,0.329354526,0.329354526,N
Thalidomide,Fulvestrant,0.082084999,0.228344223,0.139534884,0.390520156,0.390520156,N
Thalidomide,Gefitinib,0.082084999,0.236032478,0.182022472,0.426387329,0.426387329,N
Thalidomide,Gemcitabine,0.22313016,0.387037076,0.227083333,0.631942951,0.631942951,N
Thalidomide,Genistein,1.00E-50,0.39495701,0,0.39495701,0.39495701,N
Sirolimus,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,0,1.00E-50,1.00E-50,N
Thalidomide,Idarubicin,0.082084999,0.338549265,0.121621622,0.46668769,0.46668769,N
Thalidomide,Imatinib,0.082084999,0.335085322,0.35483871,0.606235382,0.606235382,N
Thalidomide,Irinotecan,0.082084999,0.248989503,0.240860215,0.476676512,0.476676512,N
Thalidomide,Ixabepilone,0.082084999,0.319863789,0.207048458,0.504954618,0.504954618,N
Thalidomide,Ketoconazole,0.082084999,0.403845445,0.160792952,0.540769783,0.540769783,N
Thalidomide,Lansoprazole,0.082084999,0.378773761,0.334410339,0.620458888,0.620458888,N
Thalidomide,Lapatinib,0.082084999,0.215307401,0.134292566,0.37644729,0.37644729,N
Thalidomide,Letrozole,0.082084999,0.431326383,0.235421166,0.600894403,0.600894403,N
Thalidomide,Leucovorin,1.00E-50,0.376633481,0.108695652,0.444390711,0.444390711,N
Thalidomide,LG100268,1.00E-50,0.427578298,0,0.427578298,0.427578298,N
Thalidomide,Linifanib,1.00E-50,0.364650786,1.00E-50,0.364650786,0.364650786,N
Sirolimus,Pertuzumab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Thalidomide,Lomeguatrib,1.00E-50,0.386054639,1.00E-50,0.386054639,0.386054639,N
Thalidomide,Lomustine,0.082084999,0.311480814,1.00E-50,0.36799791,0.36799791,N
Thalidomide,Lonafarnib,1.00E-50,0.265964151,1.00E-50,0.265964151,0.265964151,N
Thalidomide,Melphalan,0.082084999,0.322783096,1.00E-50,0.378372444,0.378372444,N
Thalidomide,Metformin,0.082084999,0.193488456,0.184615385,0.396363394,0.396363394,N
Thalidomide,Methoxsalen,0.082084999,0.392111326,1.00E-50,0.442009867,0.442009867,N
Thalidomide,Midazolam,0.082084999,0.400774876,0.143968872,0.529150581,0.529150581,N
Thalidomide,Midostaurin,0.082084999,0.122034976,1.00E-50,0.194102734,0.194102734,N
Thalidomide,Mitomycin,0.082084999,0.258411216,1.00E-50,0.319284531,0.319284531,N
Thalidomide,Mitoxantrone,0.082084999,0.35949588,0.222457627,0.542860804,0.542860804,N
Thalidomide,Naloxone,0.22313016,0.378287156,0.075294118,0.553376345,0.553376345,N
Thalidomide,Neratinib,1.00E-50,0.150335517,1.00E-50,0.150335517,0.150335517,N
Thalidomide,NU6140,1.00E-50,0.318437655,1.00E-50,0.318437655,0.318437655,N
Thalidomide,O6-benzylguanine,1.00E-50,0.434583721,1.00E-50,0.434583721,0.434583721,N
Thalidomide,Obatoclax,1.00E-50,0.418240139,1.00E-50,0.418240139,0.418240139,N
Thalidomide,Octreotide,0.082084999,0.445596698,0.270566728,0.628794976,0.628794976,N
Thalidomide,Olaparib,0.082084999,0.442470329,0,0.488235151,0.488235151,N
Thalidomide,Oxaliplatin,0.082084999,0.30326438,1.00E-50,0.360455922,0.360455922,N
Thalidomide,Oxycodone,0.082084999,0.320195149,0.284153005,0.553309277,0.553309277,N
Thalidomide,Paclitaxel,0.082084999,0.331501019,0.342902711,0.596788517,0.596788517,N
Thalidomide,Pazopanib,0.082084999,0.209161026,0.227626459,0.439316315,0.439316315,N
Thalidomide,Peloruside A,1.00E-50,0.357437353,1.00E-50,0.357437353,0.357437353,N
Thalidomide,Pemetrexed,0.082084999,0.408555135,0.210161663,0.571199836,0.571199836,N
Thalidomide,Perifosine,1.00E-50,0.198341087,1.00E-50,0.198341087,0.198341087,N
Thalidomide,Phenoxodiol,1.00E-50,0.322908338,1.00E-50,0.322908338,0.322908338,N
Thalidomide,Plitidepsin,1.00E-50,0.468874984,0,0.468874984,0.468874984,N
Thalidomide,Pregabalin,0.082084999,0.338726799,0.306962025,0.579331084,0.579331084,N
Thalidomide,Procainamide,0.082084999,0.381300088,1.00E-50,0.43208607,0.43208607,N
Thalidomide,Propranolol,0.082084999,0.432512917,0.142857143,0.55351008,0.55351008,N
Thalidomide,Rifampin,1.00E-50,0.310767953,0,0.310767953,0.310767953,N
Thalidomide,Romidepsin,0.082084999,0.300691609,0,0.358094337,0.358094337,N
Thalidomide,Rosiglitazone,0.082084999,0.415092112,1.00E-50,0.463104275,0.463104275,N
Thalidomide,Sabarubicin,1.00E-50,0.426272284,1.00E-50,0.426272284,0.426272284,N
Thalidomide,SC144,1.00E-50,0.22481027,1.00E-50,0.22481027,0.22481027,N
Thalidomide,SCH 900776,1.00E-50,0.115413393,1.00E-50,0.115413393,0.115413393,N
Thalidomide,Simvastatin,0.082084999,0.421449119,0.188183807,0.56887646,0.56887646,N
Thalidomide,Sirolimus,0.082084999,0.230780641,0.333944954,0.529713193,0.529713193,N
Thalidomide,Sodium butyrate,1.00E-50,0.258012694,1.00E-50,0.258012694,0.258012694,N
Thalidomide,Sorafenib,0.082084999,0.259435248,0.222903885,0.471749104,0.471749104,N
Thalidomide,Sunitinib,0.082084999,0.234242148,0.264347826,0.482909631,0.482909631,N
Thalidomide,Tamoxifen,0.082084999,0.272830114,0.219607843,0.479103728,0.479103728,N
Thalidomide,Taxane,1.00E-50,0.316385369,1.00E-50,0.316385369,0.316385369,N
Thalidomide,Temozolomide,0.082084999,0.495919706,1.00E-50,0.537297136,0.537297136,N
Thalidomide,Temsirolimus,0.082084999,0.488453896,0.26371308,0.654272175,0.654272175,N
Sirolimus,Rituximab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Thalidomide,Theophylline,0.082084999,0.437175844,0.094594595,0.532245172,0.532245172,N
Thalidomide,Tipifarnib,1.00E-50,0.345408753,0,0.345408753,0.345408753,N
Thalidomide,Topotecan,0.082084999,0.35996123,0.191142191,0.524795076,0.524795076,N
Thalidomide,Toremifene,0.082084999,0.364540763,0.154566745,0.50686084,0.50686084,N
Thalidomide,Trabectedin,0.082084999,0.424021872,1.00E-50,0.471301036,0.471301036,N
Thalidomide,Tretinoin,0.082084999,0.319368466,0.292424242,0.557933628,0.557933628,N
Thalidomide,Trichostatin A,1.00E-50,0.277304192,1.00E-50,0.277304192,0.277304192,N
Thalidomide,Trifluridine,0.082084999,0.397921772,0.012195122,0.454083077,0.454083077,N
Thalidomide,Trimidox,1.00E-50,0.362290114,1.00E-50,0.362290114,0.362290114,N
Thalidomide,Tubacin,1.00E-50,0.157545548,1.00E-50,0.157545548,0.157545548,N
Thalidomide,Valproic Acid,1.00E-50,0.347585778,0.324817518,0.559501347,0.559501347,N
Thalidomide,Vandetanib,0.082084999,0.428237237,0.231683168,0.596764571,0.596764571,N
Thalidomide,Vinorelbine,0.082084999,0.328742421,0.231441048,0.526446713,0.526446713,N
Thalidomide,Vitamin D2,1.00E-50,0.320355545,0.026252983,0.33819824,0.33819824,N
Thalidomide,Vorinostat,0.082084999,0.138990063,0.122596154,0.306557964,0.306557964,N
Thalidomide,Zibotentan,1.00E-50,0.301753021,1.00E-50,0.301753021,0.301753021,N
Thalidomide,Zoledronic acid,0.082084999,0.296523564,0.256461233,0.519873541,0.519873541,N
Theophylline,Aflibercept,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Theophylline,Interferon alfa-2a,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Theophylline,Peginterferon alfa-2b,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Sirolimus,Trastuzumab,0.22313016,1.00E-50,0,0.22313016,0.22313016,N
Sodium butyrate,Gemtuzumab ozogamicin,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,Trientine,0.135335283,1.00E-50,1.00E-50,0.135335283,0.135335283,N
Sodium butyrate,Pertuzumab,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,IL-27,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,Sorivudine,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,Trebananib,1.00E-50,1.00E-50,1.00E-50,1.00E-50,1.00E-50,N
Theophylline,17-DMAG,1.00E-50,0.368801066,0,0.368801066,0.368801066,N
Theophylline,2-Methoxyestradiol,1.00E-50,0.241610586,0,0.241610586,0.241610586,N
