Drug	DEG	logFC
H-7	AP1M1	1
H-7	GRIN2A	1
H-7	RNF11	1
H-7	MUSTN1	1
H-7	HRNBP3	1
H-7	PPY	1
H-7	BIRC2	1
H-7	YRDC	1
H-7	TXNL4B	1
H-7	TBC1D14	1
H-7	FUBP1	1
H-7	ZFPM2	1
H-7	LIG4	1
H-7	RALA	1
H-7	ELMOD2	1
H-7	ELK3	1
H-7	TTC9C	1
H-7	HCFC2	1
H-7	ZNRF1	1
H-7	PLAU	1
H-7	MTCH1	1
H-7	SRXN1	1
H-7	DNAL1	1
H-7	PLRG1	1
H-7	ILDR1	1
H-7	MINPP1	1
H-7	SLC2A1	1
H-7	KLHL21	1
H-7	ORMDL3	1
H-7	MRPL44	1
H-7	FOXP4	1
H-7	C11orf57	1
H-7	URB1	1
H-7	FAM71D /// SF3B4	1
H-7	HIPK2	1
H-7	BAD	1
H-7	NKX3-1	1
H-7	ZNF512	1
H-7	CALR	1
H-7	SELT	1
H-7	TDRD7	1
H-7	SLC25A27	1
H-7	PQLC1	1
H-7	TM9SF3	1
H-7	NUP50	1
H-7	HIVEP1	1
H-7	C1orf55	1
H-7	DAPK1	1
H-7	CARKD	1
H-7	CTSK	1
H-7	HINT3	1
H-7	YIPF4	1
H-7	IFI27L2	1
H-7	SECISBP2	1
H-7	LRP12	1
H-7	MAPKSP1	1
H-7	TMEM123	1
H-7	SLC25A20	1
H-7	PTEN	1
H-7	CGRRF1	1
H-7	SACS	1
H-7	GSS	1
H-7	BRAP	1
H-7	ZBTB45	1
H-7	SLC6A6	1
H-7	DUSP22	1
H-7	C14orf129	1
H-7	CDH2	1
H-7	ZNF667	1
H-7	ZNF84	1
H-7	NR1D2	1
H-7	POLA2	1
H-7	NCOA1	1
H-7	MAP4K5	1
H-7	FIGNL1	1
H-7	DNAJC10	1
H-7	BIK	1
H-7	JAKMIP2	1
H-7	DNAJB6	1
H-7	LUC7L3	1
H-7	EIF2B1	1
H-7	THSD1 /// THSD1P1	1
H-7	HSP90AA1	1
H-7	GPR107	1
H-7	C2orf69	1
H-7	ZBTB34	1
H-7	ZMIZ1	1
H-7	CAST	1
H-7	MPP6	1
H-7	LSMD1	1
H-7	SEC24B	1
H-7	PDZRN3	1
H-7	TYRP1	1
H-7	RAB11FIP1	1
H-7	TANC1	1
H-7	SGOL2	1
H-7	TNFAIP8L1	1
H-7	FBXW2	1
H-7	TMEM231	1
H-7	PEPD	1
H-7	RPA3	1
H-7	PTPRK	1
H-7	YOD1	1
H-7	TRNAU1AP	1
H-7	CBY1	1
H-7	AKAP13	1
H-7	MED23	1
H-7	DIDO1	1
H-7	C14orf79	1
H-7	NOD1	1
H-7	AGPHD1	1
H-7	SUV420H1	1
H-7	FZR1	1
H-7	ABI3	1
H-7	LY75	1
H-7	PSMD9	1
H-7	ZNF365	1
H-7	FAM18B /// FAM18B2	1
H-7	MTX3	1
H-7	DOCK4	1
H-7	GPR160	1
H-7	PTPN9	1
H-7	ACY1	1
H-7	ASB8	1
H-7	ZNF148	1
H-7	FAM174A	1
H-7	KBTBD6	1
H-7	BCOR	1
H-7	SPESP1	1
H-7	LRRN3	1
H-7	SHPK	1
H-7	HNRNPH3	1
H-7	NKRF	1
H-7	PARP6	1
H-7	FAM91A1	1
H-7	SUOX	1
H-7	C17orf106 /// CDK3	1
H-7	FAM32A	1
H-7	MST1R	1
H-7	G3BP2	1
H-7	NFIX	1
H-7	JAKMIP1	1
H-7	DCAF12L1	1
H-7	ATP6V0B	1
H-7	SUN1	1
H-7	HEATR5B	1
H-7	CD81	1
H-7	SMAD4	1
H-7	STK38	1
H-7	SDF2	1
H-7	PXMP4	1
H-7	ZNF267	1
H-7	SYT13	1
H-7	AARS	1
H-7	DIS3	1
H-7	KHDRBS3	1
H-7	LCORL	1
H-7	RNF7	1
H-7	TRIM22	1
H-7	OTP	1
H-7	SFRS7	1
H-7	DDX5	1
H-7	STAT5A	1
H-7	EHHADH	1
H-7	COQ6	1
H-7	REEP1	1
H-7	PLEKHB2	1
H-7	LMNB2	1
H-7	NMD3	1
H-7	OBFC2A	1
H-7	ALG9	1
H-7	TPRA1	1
H-7	AP1M2	1
H-7	HIVEP2	1
H-7	CXorf40A /// CXorf40B	1
H-7	CEP97	1
H-7	KCTD14	1
H-7	IL8	1
H-7	BLOC1S1	1
H-7	NKTR	1
H-7	GRHPR	1
H-7	OCM /// OCM2	1
H-7	KIAA1244	1
H-7	POLH	1
H-7	AOC2	1
H-7	LOC150776 /// SMPD4	1
H-7	WARS	1
H-7	SDF4	1
H-7	ASRGL1	1
H-7	ZFHX3	1
H-7	GIMAP2	1
H-7	NRBF2	1
H-7	MTMR9	1
H-7	ZNF653	1
H-7	SDSL	1
H-7	GRPEL2	1
H-7	DDX59	1
H-7	FAHD2A /// FAHD2B	1
H-7	TIMP3	1
H-7	ETFB	1
H-7	OXSM	1
H-7	MYLIP	1
H-7	RAD54B	1
H-7	COMMD9	1
H-7	SMU1	1
H-7	NEK7	1
H-7	USP38	1
H-7	NUF2	1
H-7	CLEC1B	1
H-7	WDR37	1
H-7	NDFIP1	1
H-7	SND1	1
H-7	CLDN12 /// GTPBP10	1
H-7	TIPRL	1
H-7	KIF26A	1
H-7	NAPG	1
H-7	SMARCE1	1
H-7	TBX19	1
H-7	PTPRM	1
H-7	CRKL	1
H-7	DCLRE1B	1
H-7	PLCB3	1
H-7	SRP54	1
H-7	PKN2	1
H-7	CCDC84	1
H-7	MT1H	1
H-7	ATRNL1	1
H-7	PEX11B	1
H-7	RBM18	1
H-7	ZBTB41	1
H-7	C1orf198	1
H-7	KIF23	1
H-7	GNPDA2	1
H-7	TMX1	1
H-7	CCDC66	1
H-7	WRNIP1	1
H-7	SLC30A7	1
H-7	EPSTI1	1
H-7	C1orf9	1
H-7	TRIM35	1
H-7	HSD17B10	1
H-7	GAK	1
H-7	TALDO1	1
H-7	IL15RA	1
H-7	CFH	1
H-7	FEZ2	1
H-7	PDSS1	1
H-7	ZNF24	1
H-7	DTD1	1
H-7	GSTO1	1
H-7	BNIP2	1
H-7	SLC17A9	1
H-7	March 2	1
H-7	DAP3	1
H-7	EMP2	1
H-7	KIAA2013	1
H-7	RNF19A	1
H-7	ANKRD40	1
H-7	DNAJB14 /// LOC646358	1
H-7	COCH	1
H-7	CCDC28A	1
H-7	GMFG	1
H-7	FAR1	1
H-7	COG4	1
H-7	WDR6	1
H-7	RPS15A	1
H-7	ACP2	1
H-7	NPEPPS	1
H-7	CHD5	1
H-7	RUFY1	1
H-7	RNF144B	1
H-7	BTN2A1	1
H-7	SCLT1	1
H-7	CNOT3	1
H-7	ZDHHC17	1
H-7	C17orf71	1
H-7	DDX20	1
H-7	PRKCDBP	1
H-7	POMT2	1
H-7	B4GALT2	1
H-7	TMEM81	1
H-7	ZBED4	1
H-7	RELA	1
H-7	FAM91A1 /// FAM91A2	1
H-7	SIT1	1
H-7	KLHL28	1
H-7	PAPD7	1
H-7	UTP23	1
H-7	C20orf196	1
H-7	PCOLCE	1
H-7	PRKCA	1
H-7	GLTPD2	1
H-7	NEU1	1
H-7	C11orf82	1
H-7	FAM49B	1
H-7	DYNLT1	1
H-7	N4BP2L1	1
H-7	DDX41	1
H-7	CTDSPL2	1
H-7	ADAMTS10	1
H-7	TMEM45A	1
H-7	C1orf56	1
H-7	ZNF16	1
H-7	FGB	1
H-7	CHMP1B	1
H-7	AP1S2	1
H-7	SRPR	1
H-7	STXBP5L	1
H-7	KIAA0406	1
H-7	TMPPE	1
H-7	RIT1	1
H-7	SEC14L2	1
H-7	MLL5	1
H-7	GRINA	1
H-7	STK17B	1
H-7	BCL9L	1
H-7	HEXIM1	1
H-7	MOAP1	1
H-7	ZNF23	1
H-7	PFDN6	1
H-7	GALNTL4	1
H-7	TMX3	1
H-7	ANAPC4	1
H-7	EDARADD	1
H-7	UCP2	1
H-7	DSG2	1
H-7	PSMC3IP	1
H-7	RING1	1
H-7	HLA-C	1
H-7	GTF2E1	1
H-7	FBXO3	1
H-7	KTI12	1
H-7	KIF20A	1
H-7	PLXNA3	1
H-7	SAR1A	1
H-7	KLHL20	1
H-7	AHI1	1
H-7	ZC3H3	1
H-7	NOVA1	1
H-7	MINA	1
H-7	CCDC148	1
H-7	SLC35D2	1
H-7	UCN	1
H-7	FAM160B1	1
H-7	TRABD	1
H-7	TMEM111	1
H-7	SH3D19	1
H-7	ATP6V1F	1
H-7	FAM160A2	1
H-7	C20orf11	1
H-7	ARF6	1
H-7	ZWILCH	1
H-7	LCLAT1	1
H-7	YWHAH	1
H-7	TMCC1	1
H-7	FBXL5	1
H-7	PJA2	1
H-7	ISM1	1
H-7	HAGHL	1
H-7	POP1	1
H-7	ZNF791	1
H-7	DENND3	1
H-7	ANKRD11	1
H-7	CTRL /// PSMB10	1
H-7	FBXO8	1
H-7	EXOSC9	1
H-7	COX4NB	1
H-7	C9orf78	1
H-7	ESPL1	1
H-7	COX19	1
H-7	ATP6AP2	1
H-7	ZNF263	1
H-7	ZBTB6	1
H-7	ID1	1
H-7	SOX5	1
H-7	RAB7A	1
H-7	FAM60A	1
H-7	DACT1	1
H-7	PHIP	1
H-7	RC3H2	1
H-7	IFNGR1	1
H-7	SNRK	1
H-7	PRKAG2	1
H-7	WWP1	1
H-7	POLR2G	1
H-7	TSG101	1
H-7	SAMD9	1
H-7	IRF7	1
H-7	CCDC85B	1
H-7	SNCAIP	1
H-7	OCIAD2	1
H-7	C12orf66	1
H-7	ARHGAP20	1
H-7	PEF1	1
H-7	PPIB	1
H-7	ANO10	1
H-7	MED13L	1
H-7	DAZAP1	1
H-7	MDM4	1
H-7	USP35	1
H-7	NDE1	1
H-7	PITPNM1	1
H-7	ZNF193	1
H-7	TMEM59	1
H-7	CYB5D1	1
H-7	RHOF	1
H-7	DNAJC25	1
H-7	MRPS23	1
H-7	AKT2	1
H-7	UGCG	1
H-7	PRDM16	1
H-7	ACOT13	1
H-7	CHIC2	1
H-7	TTC33	1
H-7	DIO2	1
H-7	HAS3	1
H-7	BYSL	1
H-7	C5orf41	1
H-7	FSTL3	1
H-7	SH3GLB1	1
H-7	SC65	1
H-7	STEAP3	1
H-7	C1orf216	1
H-7	PDHX	1
H-7	SMCR7L	1
H-7	BTBD9	1
H-7	RNF113A	1
H-7	PPIG	1
H-7	PSKH1	1
H-7	PEX13	1
H-7	ZNF211	1
H-7	CWC15	1
H-7	EIF1AD	1
H-7	ZBTB11	1
H-7	AK7	1
H-7	RPUSD2	1
H-7	ACRV1	1
H-7	ARID2	1
H-7	ZNF227	1
H-7	APOOL	1
H-7	PPIL4	1
H-7	RHBDL3	1
H-7	RNMT	1
H-7	PIK3C2A	1
H-7	LACTB	1
H-7	CLNS1A	1
H-7	GATSL1 /// GATSL2	1
H-7	LITAF	1
H-7	DMXL1	1
H-7	LUZP6 /// MTPN	1
H-7	SF3A2	1
H-7	ZNF394	1
H-7	TMEM173	1
H-7	DNAJB5	1
H-7	PRR4	1
H-7	TNPO2	1
H-7	MRPS27	1
H-7	DGCR6	1
H-7	DNTTIP2	1
H-7	GTF3C4	1
H-7	PROK2	1
H-7	CBLL1	1
H-7	DCAF6	1
H-7	ZNF33A /// ZNF33B	1
H-7	MKKS	1
H-7	CCNB1IP1	1
H-7	CTU1	1
H-7	BRD1	1
H-7	ZNF326	1
H-7	TFB2M	1
H-7	FCGR3A	1
H-7	C7orf42	1
H-7	YKT6	1
H-7	BMPR1A /// LOC283155	1
H-7	MT1E	1
H-7	MTMR12	1
H-7	GYPC	1
H-7	C15orf29	1
H-7	CKAP2L	1
H-7	ZMYND17	1
H-7	PPP1R3B	1
H-7	FAM177A1	1
H-7	UNCX	1
H-7	CRYGD	1
H-7	AK2	1
H-7	NPM1	1
H-7	RFXAP	1
H-7	KPNA6	1
H-7	CDKN2D	1
H-7	ZBTB7C	1
H-7	PLAGL2	1
H-7	ITFG1	1
H-7	NANOS1	1
H-7	ADAMTS6	1
H-7	CCDC150	1
H-7	ATG4A	1
H-7	RBMS2	1
H-7	MTERFD1	1
H-7	DNLZ	1
H-7	COASY	1
H-7	MANBAL	1
H-7	RRP7A /// RRP7B	1
H-7	C17orf56	1
H-7	FOXRED2	1
H-7	C9orf135	1
H-7	CERK	1
H-7	ABLIM1	1
H-7	PRDM1	1
H-7	UCKL1	1
H-7	SLC1A5	1
H-7	ALG2	1
H-7	KIAA0355	1
H-7	PPP3CC	1
H-7	MED9	1
H-7	DHRS1	1
H-7	IL18BP	1
H-7	SKI	1
H-7	RSRC1	1
H-7	CD46	1
H-7	AKIRIN2	1
H-7	GPBP1L1	1
H-7	METRN	1
H-7	PNLIPRP2	1
H-7	C22orf33	1
H-7	TBC1D17	1
H-7	TNRC6A	1
H-7	COMMD2	1
H-7	FNDC3B	1
H-7	C19orf26	1
H-7	UBN1	1
H-7	HLTF	1
H-7	AADACL2	1
H-7	COX7A2L	1
H-7	UBE2L3	1
H-7	KCTD6	1
H-7	ATP6V1E1	1
H-7	TRIAP1	1
H-7	C5orf51	1
H-7	WASF2	1
H-7	NUP98	1
H-7	DCAF10	1
H-7	ZADH2	1
H-7	IPO8	1
H-7	POLR2L	1
H-7	ADH1C	1
H-7	CHMP4A	1
H-7	KCNIP4	1
H-7	ARID1A	1
H-7	PLD6	1
H-7	ZNF566	1
H-7	PDIA4	1
H-7	CYTH3	1
H-7	DBF4B	1
H-7	C12orf10	1
H-7	C9orf144B	1
H-7	THYN1	1
H-7	ELMOD1	1
H-7	ELMOD3	1
H-7	PPIA	1
H-7	ASMTL	1
H-7	SLC39A3	1
H-7	C13orf23	1
H-7	VKORC1L1	1
H-7	MTHFD1	1
H-7	LRRC8A	1
H-7	ZFP82	1
H-7	KIAA0226	1
H-7	C7orf53	1
H-7	ZBTB38	1
H-7	SHOC2	1
H-7	FGD4	1
H-7	THRAP3	1
H-7	POMT1	1
H-7	MED30	1
H-7	SNRPB	1
H-7	DUSP16	1
H-7	MTUS1	1
H-7	ATP6V1D	1
H-7	STK39	1
H-7	TWISTNB	1
H-7	FAM21C /// FAM21D	1
H-7	SFRS2IP	1
H-7	PDE6H	1
H-7	HECA	1
H-7	CIAPIN1	1
H-7	SFRS12IP1	1
H-7	LASS2	1
H-7	SLC25A44	1
H-7	HINFP	1
H-7	LRRTM3	1
H-7	ALKBH1	1
H-7	C19orf60	1
H-7	PTCRA	1
H-7	ALDH1B1	1
H-7	FNIP1	1
H-7	GRAMD1A	1
H-7	LOC392288 /// MAP1LC3B	1
H-7	SMEK2	1
H-7	G3BP1	1
H-7	FEM1B	1
H-7	CHAC2	1
H-7	PA2G4	1
H-7	UBE2I	1
H-7	SETD2	1
H-7	MIA	1
H-7	C9orf40	1
H-7	NHP2	1
H-7	C1orf135	1
Sirolimus	IFIT2	1
Sirolimus	IFIT3	1
Sirolimus	SDF2L1	1
Sirolimus	MTSS1	1
Sirolimus	GAB2	1
Sirolimus	IFI44	1
Sirolimus	EPSTI1	1
Sirolimus	ENOX1	1
Sirolimus	ZNF277	1
Sirolimus	HSPA6	1
Sirolimus	CLIC2	1
Sirolimus	GPATCH4	1
Sirolimus	ISG15	1
Sirolimus	NOP16	1
Sirolimus	MARK1	1
Sirolimus	NME1 /// NME1-NME2	1
Sirolimus	SLC38A9	1
Sirolimus	OASL	1
Sirolimus	IGBP1	1
Sirolimus	ZNF581	1
Sirolimus	GRAMD1A	1
Sirolimus	HBP1	1
Sirolimus	LY75	1
Sirolimus	KCNQ2	1
Sirolimus	TNIP1	1
Sirolimus	GNL3	1
Sirolimus	IFIH1	1
Sirolimus	FARSA	1
Sirolimus	HSPA5	1
Sirolimus	IL15	1
Sirolimus	C6orf48	1
Sirolimus	ZMAT1	1
Sirolimus	HSPE1	1
Sirolimus	N4BP2L1	1
Sirolimus	PPAN	1
Sirolimus	THOC4	1
Sirolimus	KIAA1407	1
Sirolimus	GPCPD1	1
Sirolimus	FOS	1
Sirolimus	PDIA6	1
Sirolimus	RPS14	1
Sirolimus	NR4A2	1
Sirolimus	TTC21A	1
Sirolimus	HPN	1
Sirolimus	FSTL3	1
Sirolimus	HIVEP2	1
Sirolimus	C5orf41	1
Sirolimus	AMY1A /// AMY1B /// AMY1C /// AMY2A /// AMY2B	1
Sirolimus	CCNG2	1
Sirolimus	CCDC28A	1
Sirolimus	HSPA1B	1
Sirolimus	ISOC2	1
Sirolimus	PPAN /// PPAN-P2RY11	1
Sirolimus	NOLC1	1
Sirolimus	HLA-E	1
Sirolimus	PHF11	1
Sirolimus	SRRD	1
Sirolimus	MTHFSD	1
Sirolimus	POLR1C	1
Sirolimus	ARAP2	1
Sirolimus	KLF6	1
Sirolimus	TIFA	1
Sirolimus	GBA3	1
Sirolimus	FABP5	1
Sirolimus	HSD17B11	1
Sirolimus	TMEM187	1
Sirolimus	PDCD5	1
Sirolimus	FABP5 /// FABP5L3	1
Sirolimus	FAS	1
Sirolimus	SQSTM1	1
Sirolimus	PLEC	1
Sirolimus	ID2	1
Sirolimus	H1FX	1
Sirolimus	HMSD	1
Sirolimus	SLC37A1	1
Sirolimus	GEMIN4	1
Sirolimus	ALDH1B1	1
Sirolimus	WIPI1	1
Sirolimus	CSTF3	1
Sirolimus	EBI3	1
Sirolimus	PPAT	1
Sirolimus	BTNL8	1
Sirolimus	EXOSC9	1
Sirolimus	P4HA2	1
Sirolimus	DENND4C	1
Sirolimus	POLD2	1
Sirolimus	CCNB1IP1	1
Sirolimus	STAT4	1
Sirolimus	EXOSC7	1
Sirolimus	SRXN1	1
Sirolimus	MRPS12	1
Sirolimus	HLA-DPB1	1
Sirolimus	TCOF1	1
Sirolimus	TMEM173	1
Sirolimus	BRIX1	1
Sirolimus	EDARADD /// ENO1	1
Sirolimus	MAFG	1
Sirolimus	TRUB2	1
Sirolimus	TOMM5	1
Sirolimus	TRIP10	1
Sirolimus	LDHA	1
Sirolimus	APOBEC3G	1
Sirolimus	HSPA1A /// HSPA1B	1
Sirolimus	DPH2	1
Sirolimus	LTV1	1
Sirolimus	LYAR	1
Sirolimus	GAR1	1
Sirolimus	C3orf38	1
Sirolimus	TMEM106C	1
Sirolimus	ZNF692	1
Sirolimus	RPF2	1
Sirolimus	LOC652346 /// PML	1
Sirolimus	SRRM1	1
Sirolimus	SERINC1	1
Sirolimus	CD55	1
Sirolimus	CD320	1
Sirolimus	STAT5A	1
Sirolimus	UCK2	1
Sirolimus	STX5	1
Sirolimus	IMP3	1
Sirolimus	AKAP12	1
Sirolimus	GRB2	1
Sirolimus	CAV1	1
Sirolimus	NUDT16L1	1
Sirolimus	CDK7	1
Sirolimus	ARMCX1	1
Sirolimus	SNCAIP	1
Sirolimus	GRINA	1
Sirolimus	PHF21A	1
Sirolimus	NF2	1
Sirolimus	LETM1	1
Sirolimus	ITGBL1	1
Sirolimus	RUVBL1	1
Sirolimus	BCL6	1
Sirolimus	TUBG1	1
Sirolimus	NPC2	1
Sirolimus	CD37	1
Sirolimus	RRS1	1
Sirolimus	FBXO45	1
Sirolimus	AGPAT4	1
Sirolimus	ZNF132	1
Sirolimus	IRF2BP2	1
Sirolimus	BFAR	1
Sirolimus	MRPS17	1
Sirolimus	KRT86	1
Sirolimus	ASPHD2	1
Sirolimus	SPARC	1
Sirolimus	LITAF	1
Sirolimus	FZD7	1
Sirolimus	EDARADD	1
Sirolimus	PCNA	1
Sirolimus	CSNK2A2	1
Sirolimus	LCMT2	1
Sirolimus	POLR2L	1
Sirolimus	ADPRHL2	1
Sirolimus	SYPL1	1
Sirolimus	MON1A	1
Sirolimus	GTF3A	1
Sirolimus	ZNF251	1
Sirolimus	TNFAIP3	1
Sirolimus	CYTH2	1
Sirolimus	APEX2	1
Sirolimus	PPIL1	1
Sirolimus	PRDX2	1
Sirolimus	PTCD1	1
Sirolimus	PLP2	1
Sirolimus	INSIG1	1
Sirolimus	GRWD1	1
Sirolimus	RANBP1	1
Sirolimus	SRM	1
Sirolimus	S100A4	1
Sirolimus	PTK2B	1
Sirolimus	SNRNP25	1
Sirolimus	PCDHGB3	1
Sirolimus	C11orf48	1
Sirolimus	DOCK9	1
Sirolimus	IL8	1
Sirolimus	AMICA1	1
Sirolimus	C9orf72	1
Sirolimus	PCGF5	1
Sirolimus	C2orf63	1
Sirolimus	MRPL40	1
Sirolimus	PRNP	1
Sirolimus	GNS	1
Sirolimus	IMPA2	1
Sirolimus	THAP10	1
Sirolimus	MRPL13	1
Sirolimus	B3GNTL1	1
Sirolimus	ZNF267	1
Sirolimus	TIMM17A	1
Sirolimus	UBE2T	1
Sirolimus	CD302	1
Sirolimus	KIAA0020	1
Sirolimus	FXR1	1
Sirolimus	GABARAP	1
Sirolimus	SELL	1
Sirolimus	NCS1	1
Sirolimus	TIPIN	1
Sirolimus	C3orf26	1
Sirolimus	SOCS2	1
Sirolimus	EXOC2	1
Sirolimus	ORC3L	1
Sirolimus	RHEBL1	1
Sirolimus	ZC3HAV1	1
Sirolimus	SCFD2	1
Sirolimus	RABGAP1L	1
Sirolimus	DHX57	1
Sirolimus	FCHSD2	1
Sirolimus	STAT5B	1
Sirolimus	ILDR1	1
Sirolimus	C17orf103	1
Sirolimus	ENTPD1	1
Sirolimus	PCCB	1
Sirolimus	SYNCRIP	1
Sirolimus	RNF14	1
Sirolimus	BCOR	1
Sirolimus	UNG	1
Sirolimus	SAT2	1
Sirolimus	BCAT1	1
Sirolimus	DNAJB1	1
Sirolimus	ZBTB32	1
Sirolimus	PHKB	1
Sirolimus	FDX1L	1
Sirolimus	MLEC	1
Sirolimus	RUVBL2	1
Sirolimus	ISCA1	1
Sirolimus	STRA6	1
Sirolimus	OPTN	1
Sirolimus	NDUFB7	1
Sirolimus	N4BP2L2	1
Sirolimus	FBXO10	1
Sirolimus	IRF7	1
Sirolimus	P4HA1	1
Sirolimus	YPEL1	1
Sirolimus	SCO1	1
Sirolimus	RAET1L /// ULBP2	1
Sirolimus	CYP4V2	1
Sirolimus	NT5DC3	1
Sirolimus	GPR133	1
Sirolimus	JMY	1
Sirolimus	MAK16	1
Sirolimus	ATAD3A /// ATAD3B /// LOC732419	1
Sirolimus	KIAA1683	1
Sirolimus	EIF3B	1
Sirolimus	MANF	1
Sirolimus	HSPA14	1
Sirolimus	CSE1L	1
Sirolimus	NXT1	1
Sirolimus	KIAA1211	1
Sirolimus	NR1D2	1
Sirolimus	CAT	1
Sirolimus	ZNF16	1
Sirolimus	C1orf43	1
Sirolimus	CD3D	1
Sirolimus	YAP1	1
Sirolimus	MRPS7	1
Sirolimus	AMDHD2	1
Sirolimus	ALDH2	1
Sirolimus	RABL5	1
Sirolimus	TEKT4	1
Sirolimus	PRMT1	1
Sirolimus	C1orf54	1
Sirolimus	DCAF16	1
Sirolimus	SLC25A22	1
Sirolimus	SPCS3	1
Sirolimus	GNA13	1
Sirolimus	TUBE1	1
Sirolimus	NPLOC4	1
Sirolimus	APOLD1	1
Sirolimus	KCNMA1	1
Sirolimus	SQRDL	1
Sirolimus	IL10RA	1
Sirolimus	ARPC5L	1
Sirolimus	MKNK1	1
Sirolimus	MCM2	1
Sirolimus	ZCCHC8	1
Sirolimus	RNF150	1
Sirolimus	TPI1	1
Sirolimus	MRPL45	1
Sirolimus	SNRPD3	1
Sirolimus	ITGA7	1
Sirolimus	FAM71E2	1
Sirolimus	C3orf31	1
Sirolimus	NOP2	1
Sirolimus	UBOX5	1
Sirolimus	DNAH1	1
Sirolimus	MRPL16	1
Sirolimus	CIZ1	1
Sirolimus	KIF20A	1
Sirolimus	HS3ST1	1
Sirolimus	EXOSC2	1
Sirolimus	G3BP1	1
Sirolimus	CENPW	1
Sirolimus	DKKL1	1
Sirolimus	SCD	1
Sirolimus	PNP	1
Sirolimus	PKM2	1
Sirolimus	EFTUD2	1
Sirolimus	PDCL3	1
Sirolimus	GSTP1	1
Sirolimus	GSTO1	1
Sirolimus	ZNF25	1
Sirolimus	ALDH16A1	1
Sirolimus	BCKDHA	1
Sirolimus	ALPK1	1
Sirolimus	EIF4EBP1	1
Sirolimus	CRELD2	1
Sirolimus	PPIB	1
Sirolimus	DSCAML1	1
Sirolimus	MX2	1
Sirolimus	MDM1	1
Sirolimus	TCEB2	1
Sirolimus	PTGIR	1
Sirolimus	PPP5C	1
Sirolimus	TBRG4	1
Sirolimus	POLL	1
Sirolimus	GEMIN8	1
Sirolimus	ILF3	1
Sirolimus	ITCH	1
Sirolimus	NHP2	1
Sirolimus	POLD1	1
Sirolimus	ETFB	1
Sirolimus	DDX10	1
Sirolimus	RPP40	1
Sirolimus	SFRS2	1
Sirolimus	RP2	1
Sirolimus	TMEM155	1
Sirolimus	NEU1	1
Sirolimus	GYPC	1
Sirolimus	RPS29	1
Sirolimus	PLEKHF2	1
Sirolimus	TSR2	1
Sirolimus	C22orf30	1
Sirolimus	ALDH9A1	1
Sirolimus	ACER3	1
Sirolimus	ZFP161	1
Sirolimus	KIAA0652	1
Sirolimus	ATP5J2	1
Sirolimus	HSD17B10	1
Sirolimus	ROMO1	1
Sirolimus	SBNO2	1
Sirolimus	C12orf24	1
Sirolimus	SUOX	1
Sirolimus	ABCF1	1
Sirolimus	C6orf226	1
Sirolimus	ZBTB33	1
Sirolimus	ZNF496	1
Sirolimus	CDC25A	1
Sirolimus	PDYN	1
Sirolimus	IGF2R	1
Sirolimus	COQ9	1
Sirolimus	PRDX4	1
Sirolimus	TSR1	1
Sirolimus	XRCC5	1
Sirolimus	TMOD1	1
Sirolimus	NSUN2	1
Sirolimus	RELB	1
Sirolimus	ANXA9	1
Sirolimus	CCPG1	1
Sirolimus	ZNF160	1
Sirolimus	LOC441722 /// U2AF1	1
Sirolimus	FAM98A	1
Sirolimus	PRPF19	1
Sirolimus	SRPK1	1
Sirolimus	NFKB2	1
Sirolimus	C8orf85	1
Sirolimus	HNRNPAB	1
Sirolimus	POPDC2	1
Sirolimus	WAPAL	1
Sirolimus	EXOSC4	1
Sirolimus	ZFP41	1
Sirolimus	STAC	1
Sirolimus	LRRC59	1
Sirolimus	NDUFB3	1
Sirolimus	GYLTL1B	1
Sirolimus	PHB	1
Sirolimus	NDUFS6	1
Sirolimus	LYZL1 /// LYZL2	1
Sirolimus	XBP1	1
Sirolimus	SNRPF	1
Sirolimus	PMCH	1
Sirolimus	MEA1	1
Sirolimus	CHCHD8	1
Sirolimus	STOML2	1
Sirolimus	NPHP3	1
Sirolimus	SNRNP40	1
Sirolimus	CAMTA2	1
Sirolimus	HNRNPD	1
Sirolimus	GART	1
Sirolimus	ARHGAP17	1
Sirolimus	PHPT1	1
Sirolimus	ESF1	1
Sirolimus	BYSL	1
Sirolimus	SERPINA5	1
Sirolimus	MYBBP1A	1
Sirolimus	CSAG2 /// CSAG3	1
Sirolimus	C4A /// C4B /// LOC100292046 /// LOC100294156	1
Sirolimus	HMG20A	1
Sirolimus	LRIG3	1
Sirolimus	PRKDC	1
Sirolimus	DRAP1	1
Sirolimus	NOL11	1
Sirolimus	NDUFA6	1
Sirolimus	TARBP2	1
Sirolimus	CDC123	1
Sirolimus	SRRT	1
Sirolimus	API5	1
Sirolimus	NOP10	1
Sirolimus	CBR1	1
Sirolimus	PLA2G4C	1
Sirolimus	OTUD5	1
Sirolimus	RHOG	1
Sirolimus	TSFM	1
Sirolimus	TCTE1	1
Sirolimus	GNB1	1
Sirolimus	PCDHB7	1
Sirolimus	CTNS	1
Sirolimus	SLC7A11	1
Sirolimus	CHCHD1	1
Sirolimus	PPIC	1
Sirolimus	VCP	1
Sirolimus	WDR45	1
Sirolimus	DDX23	1
Sirolimus	GLTSCR2	1
Sirolimus	VEGFB	1
Sirolimus	SEMA4F	1
Sirolimus	UMPS	1
Sirolimus	CKAP2	1
Sirolimus	C5orf32	1
Sirolimus	MTHFD1	1
Sirolimus	CSDA	1
